hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,adr,stays_in_week_nights,stays_in_weekend_nights,country,revenue
Resort Hotel,0,29,2015,October,62.0,2,0,PRT,124.0
Resort Hotel,0,2,2016,July,182.6,1,2,PRT,547.8
Resort Hotel,0,249,2016,September,78.0,0,1,DEU,78.0
Resort Hotel,0,0,2016,March,40.0,2,0,PRT,80.0
Resort Hotel,0,22,2016,March,48.0,2,1,DNK,144.0
Resort Hotel,0,0,2017,July,169.0,0,1,PRT,169.0
Resort Hotel,0,2,2016,August,193.5,2,2,GBR,774.0
Resort Hotel,0,129,2016,July,146.67,4,2,PRT,880.02
Resort Hotel,0,25,2015,September,139.5,1,1,USA,279.0
Resort Hotel,0,211,2016,May,85.0,1,1,DEU,170.0
Resort Hotel,0,131,2016,August,180.1,5,2,PRT,1260.7
Resort Hotel,0,231,2016,October,0.0,5,2,GBR,0.0
Resort Hotel,0,6,2016,March,40.0,2,0,PRT,80.0
Resort Hotel,0,112,2015,December,168.67,3,0,PRT,506.01
Resort Hotel,0,12,2016,March,49.0,3,0,GBR,147.0
Resort Hotel,0,8,2017,February,48.0,1,0,ESP,48.0
Resort Hotel,0,2,2017,August,227.81,2,1,BRA,683.4300000000001
Resort Hotel,0,28,2015,October,47.0,1,0,GBR,47.0
Resort Hotel,0,54,2015,September,64.33,4,2,PRT,385.98
Resort Hotel,0,8,2017,May,72.0,1,0,USA,72.0
Resort Hotel,0,23,2016,October,135.0,1,0,ITA,135.0
Resort Hotel,0,222,2017,June,76.23,3,2,GBR,381.15
Resort Hotel,0,28,2015,November,40.0,6,2,ITA,320.0
Resort Hotel,0,52,2015,August,173.0,2,1,PRT,519.0
Resort Hotel,0,260,2017,June,74.06,5,2,GBR,518.4200000000001
Resort Hotel,0,50,2015,July,123.2,1,0,FIN,123.2
Resort Hotel,0,0,2015,November,26.0,0,1,PRT,26.0
Resort Hotel,0,80,2016,December,44.8,2,0,IRL,89.6
Resort Hotel,0,0,2016,October,45.0,0,1,PRT,45.0
Resort Hotel,0,7,2015,October,67.0,1,0,PRT,67.0
Resort Hotel,0,27,2016,May,39.0,1,0,PRT,39.0
Resort Hotel,0,68,2015,July,135.0,2,0,PRT,270.0
Resort Hotel,0,60,2016,March,37.0,1,0,CN,37.0
Resort Hotel,0,8,2017,March,60.0,1,0,ESP,60.0
Resort Hotel,0,1,2016,September,164.0,1,0,USA,164.0
Resort Hotel,0,99,2015,September,55.79,5,0,IRL,278.95
Resort Hotel,0,6,2016,November,39.6,1,0,PRT,39.6
Resort Hotel,0,1,2017,February,97.0,3,0,FRA,291.0
Resort Hotel,0,11,2015,July,117.81,1,0,ESP,117.81
Resort Hotel,0,36,2016,November,36.04,5,2,POL,252.28
Resort Hotel,0,0,2017,July,117.74,0,1,USA,117.74
Resort Hotel,0,16,2016,October,61.0,0,2,GBR,122.0
Resort Hotel,0,253,2017,April,78.94,5,2,GBR,552.5799999999999
Resort Hotel,0,0,2015,December,50.0,0,2,PRT,100.0
Resort Hotel,0,0,2015,July,153.0,0,1,BEL,153.0
Resort Hotel,0,121,2015,October,43.93,5,2,GBR,307.51
Resort Hotel,0,43,2016,May,95.0,1,0,FRA,95.0
Resort Hotel,0,7,2017,February,128.0,1,0,PRT,128.0
Resort Hotel,0,1,2016,March,48.0,1,0,PRT,48.0
Resort Hotel,0,122,2016,July,110.7,4,2,POL,664.2
Resort Hotel,0,154,2016,July,92.1,5,2,GBR,644.6999999999999
Resort Hotel,0,82,2015,August,171.9,5,2,PRT,1203.3
Resort Hotel,0,15,2017,June,196.0,0,2,ESP,392.0
Resort Hotel,0,0,2015,October,40.0,2,1,PRT,120.0
Resort Hotel,0,77,2016,March,75.89,5,2,IRL,531.23
Resort Hotel,0,190,2016,July,212.0,4,0,PRT,848.0
Resort Hotel,0,163,2016,August,140.76,5,2,POL,985.32
Resort Hotel,0,0,2016,March,40.0,2,0,PRT,80.0
Resort Hotel,0,143,2015,July,78.6,3,1,GBR,314.4
Resort Hotel,0,67,2015,August,146.95,6,4,PRT,1469.5
Resort Hotel,0,184,2016,July,139.0,4,0,PRT,556.0
Resort Hotel,0,225,2017,June,138.13,5,2,POL,966.91
Resort Hotel,0,30,2016,July,66.0,1,0,PRT,66.0
Resort Hotel,0,47,2016,March,93.0,2,0,AUS,186.0
Resort Hotel,0,3,2017,May,129.0,3,1,PRT,516.0
Resort Hotel,0,3,2015,October,36.0,2,1,PRT,108.0
Resort Hotel,0,9,2015,September,108.5,2,0,ESP,217.0
Resort Hotel,0,11,2017,January,57.6,0,1,PRT,57.6
Resort Hotel,0,96,2017,May,92.0,2,0,FRA,184.0
Resort Hotel,0,2,2016,June,107.1,1,0,PRT,107.1
Resort Hotel,0,180,2016,August,138.6,4,1,PRT,693.0
Resort Hotel,0,10,2017,January,55.0,1,0,ESP,55.0
Resort Hotel,0,71,2015,August,157.67,4,2,PRT,946.02
Resort Hotel,0,169,2016,March,67.5,3,1,NLD,270.0
Resort Hotel,0,0,2017,February,60.0,1,0,UZB,60.0
Resort Hotel,0,2,2015,October,35.1,2,0,USA,70.2
Resort Hotel,0,17,2017,July,183.65,6,2,GBR,1469.2
Resort Hotel,0,8,2016,April,131.0,3,2,GBR,655.0
Resort Hotel,0,249,2016,June,85.0,6,4,GBR,850.0
Resort Hotel,0,78,2016,September,117.0,2,1,CN,351.0
Resort Hotel,0,0,2016,June,79.0,1,0,PRT,79.0
Resort Hotel,0,15,2017,July,204.0,4,1,ESP,1020.0
Resort Hotel,0,32,2015,August,122.0,2,1,MAR,366.0
Resort Hotel,0,176,2016,May,52.2,0,2,ARG,104.4
Resort Hotel,0,39,2015,August,186.25,5,2,PRT,1303.75
Resort Hotel,0,0,2015,October,35.1,0,1,PRT,35.1
Resort Hotel,0,43,2016,February,46.4,3,1,PRT,185.6
Resort Hotel,0,1,2015,November,36.0,2,0,PRT,72.0
Resort Hotel,0,1,2017,June,95.0,2,1,PRT,285.0
Resort Hotel,0,0,2016,December,30.0,0,1,PRT,30.0
Resort Hotel,0,72,2016,April,41.4,5,2,IRL,289.8
Resort Hotel,0,156,2017,May,102.0,5,2,IRL,714.0
Resort Hotel,0,208,2017,June,136.0,5,2,PRT,952.0
Resort Hotel,0,157,2016,January,32.4,1,1,BRA,64.8
Resort Hotel,0,203,2017,May,60.13,3,1,GBR,240.52
Resort Hotel,0,12,2015,December,75.0,2,0,PRT,150.0
Resort Hotel,0,30,2016,February,78.0,1,1,PRT,156.0
Resort Hotel,0,229,2017,August,169.28,5,2,GBR,1184.96
Resort Hotel,0,25,2015,July,134.0,2,0,ESP,268.0
Resort Hotel,0,0,2017,March,65.0,1,0,PRT,65.0
Resort Hotel,0,50,2015,December,49.4,1,2,FRA,148.2
Resort Hotel,0,8,2016,March,74.0,2,1,PRT,222.0
Resort Hotel,0,5,2017,May,89.0,2,2,ESP,356.0
Resort Hotel,0,7,2016,March,35.0,2,0,PRT,70.0
Resort Hotel,0,294,2016,June,64.8,5,0,SWE,324.0
Resort Hotel,0,29,2015,October,56.0,2,0,ESP,112.0
Resort Hotel,0,9,2016,March,153.0,2,0,ESP,306.0
Resort Hotel,0,38,2016,October,29.0,1,1,BEL,58.0
Resort Hotel,0,166,2016,October,47.5,2,2,CN,190.0
Resort Hotel,0,1,2016,August,189.0,1,0,AUS,189.0
Resort Hotel,0,0,2017,January,60.0,4,2,POL,360.0
Resort Hotel,0,30,2016,February,48.0,2,0,CHN,96.0
Resort Hotel,0,103,2016,July,182.0,5,2,CHE,1274.0
Resort Hotel,0,68,2015,August,115.0,4,2,PRT,690.0
Resort Hotel,0,11,2016,June,109.0,1,0,PRT,109.0
Resort Hotel,0,171,2016,September,132.6,3,0,PRT,397.8
Resort Hotel,0,0,2016,March,40.0,1,0,PRT,40.0
Resort Hotel,0,182,2017,July,204.03,6,2,ESP,1632.24
Resort Hotel,0,0,2016,November,85.0,2,1,PRT,255.0
Resort Hotel,0,72,2016,April,74.7,3,2,IRL,373.5
Resort Hotel,0,2,2017,May,82.0,0,1,NLD,82.0
Resort Hotel,0,4,2017,June,149.0,1,0,ESP,149.0
Resort Hotel,0,0,2016,November,54.0,0,2,FRA,108.0
Resort Hotel,0,141,2017,March,42.0,2,2,GBR,168.0
Resort Hotel,0,292,2016,November,38.0,1,0,UKR,38.0
Resort Hotel,0,1,2017,January,43.0,1,0,PRT,43.0
Resort Hotel,0,1,2016,October,0.0,0,0,ESP,0.0
Resort Hotel,0,108,2017,April,75.0,1,0,CHE,75.0
Resort Hotel,0,34,2015,July,116.85,5,2,IRL,817.9499999999999
Resort Hotel,0,1,2016,October,55.0,1,0,PRT,55.0
Resort Hotel,0,168,2016,March,66.0,4,1,PRT,330.0
Resort Hotel,0,1,2016,February,58.0,0,1,PRT,58.0
Resort Hotel,0,45,2016,October,94.0,4,1,DEU,470.0
Resort Hotel,0,94,2016,September,125.0,3,0,ESP,375.0
Resort Hotel,0,94,2016,May,73.0,5,2,PRT,511.0
Resort Hotel,0,132,2016,May,66.8,6,3,MYS,601.1999999999999
Resort Hotel,0,0,2016,June,169.0,1,0,PRT,169.0
Resort Hotel,0,3,2016,October,57.9,0,1,PRT,57.9
Resort Hotel,0,0,2016,February,75.0,1,0,PRT,75.0
Resort Hotel,0,14,2016,March,99.0,2,2,ESP,396.0
Resort Hotel,0,223,2016,May,67.67,5,1,GBR,406.02
Resort Hotel,0,173,2017,July,135.6,4,2,PRT,813.5999999999999
Resort Hotel,0,29,2015,August,165.75,2,2,POL,663.0
Resort Hotel,0,37,2016,December,37.8,2,1,GBR,113.4
Resort Hotel,0,137,2016,July,119.0,3,2,SWE,595.0
Resort Hotel,0,5,2017,February,73.0,2,0,PRT,146.0
Resort Hotel,0,33,2016,July,84.0,1,1,PRI,168.0
Resort Hotel,0,0,2016,June,0.0,0,0,GBR,0.0
Resort Hotel,0,2,2017,June,135.0,2,0,PRT,270.0
Resort Hotel,0,26,2015,July,165.0,2,1,PRT,495.0
Resort Hotel,0,13,2016,June,57.0,0,1,PRT,57.0
Resort Hotel,0,9,2016,February,67.5,1,0,PRT,67.5
Resort Hotel,0,51,2015,November,60.3,5,2,FIN,422.1
Resort Hotel,0,13,2016,June,97.0,0,1,PRT,97.0
Resort Hotel,0,112,2016,August,171.2,3,2,PRT,856.0
Resort Hotel,0,0,2016,January,39.0,1,0,PRT,39.0
Resort Hotel,0,0,2016,August,205.0,1,0,PRT,205.0
Resort Hotel,0,17,2017,April,68.95,5,2,GBR,482.65
Resort Hotel,0,166,2015,November,27.9,4,0,DEU,111.6
Resort Hotel,0,107,2017,March,74.0,2,0,CN,148.0
Resort Hotel,0,9,2015,December,25.0,1,0,PRT,25.0
Resort Hotel,0,208,2017,April,73.28,5,2,IRL,512.96
Resort Hotel,0,10,2016,February,58.0,3,1,GBR,232.0
Resort Hotel,0,36,2017,February,48.0,2,1,POL,144.0
Resort Hotel,0,109,2016,December,37.8,1,1,IRL,75.6
Resort Hotel,0,248,2017,May,70.95,5,2,GBR,496.65
Resort Hotel,0,2,2015,December,46.0,1,0,PRT,46.0
Resort Hotel,0,0,2016,May,57.0,1,0,PRT,57.0
Resort Hotel,0,15,2017,August,137.0,2,1,GBR,411.0
Resort Hotel,0,0,2015,October,109.0,3,1,PRT,436.0
Resort Hotel,0,179,2016,August,177.5,5,2,IRL,1242.5
Resort Hotel,0,189,2016,August,140.0,5,2,PRT,980.0
Resort Hotel,0,129,2016,October,59.0,3,1,CN,236.0
Resort Hotel,0,27,2017,February,56.0,1,0,BRA,56.0
Resort Hotel,0,101,2016,April,64.67,4,2,GBR,388.02
Resort Hotel,0,46,2016,March,35.0,1,0,PRT,35.0
Resort Hotel,0,178,2016,October,85.0,2,1,IRL,255.0
Resort Hotel,0,2,2017,May,112.0,0,1,GBR,112.0
Resort Hotel,0,59,2015,July,75.46,2,0,AUT,150.92
Resort Hotel,0,0,2016,April,107.0,1,2,ARG,321.0
Resort Hotel,0,63,2017,April,86.4,4,1,GBR,432.0
Resort Hotel,0,1,2016,February,43.0,1,0,PRT,43.0
Resort Hotel,0,21,2017,January,55.0,3,0,DEU,165.0
Resort Hotel,0,13,2016,October,70.0,1,2,DEU,210.0
Resort Hotel,0,251,2017,June,92.0,3,1,CN,368.0
Resort Hotel,0,2,2016,March,40.5,1,0,PRT,40.5
Resort Hotel,0,4,2016,February,39.0,1,0,PRT,39.0
Resort Hotel,0,1,2016,March,56.0,1,0,PRT,56.0
Resort Hotel,0,6,2015,July,176.0,0,1,PRT,176.0
Resort Hotel,0,201,2016,March,43.4,5,0,PRT,217.0
Resort Hotel,0,2,2016,June,131.0,4,2,GBR,786.0
Resort Hotel,0,14,2016,December,84.0,2,1,ESP,252.0
Resort Hotel,0,46,2016,December,66.0,1,0,PRT,66.0
Resort Hotel,0,98,2016,September,109.0,1,0,DEU,109.0
Resort Hotel,0,2,2016,February,8.0,2,0,PRT,16.0
Resort Hotel,0,132,2016,August,229.0,5,2,PRT,1603.0
Resort Hotel,0,17,2016,October,44.0,2,0,CN,88.0
Resort Hotel,0,63,2016,August,191.0,0,2,ITA,382.0
Resort Hotel,0,0,2017,February,68.0,1,0,ESP,68.0
Resort Hotel,0,0,2016,February,40.0,1,0,PRT,40.0
Resort Hotel,0,204,2016,May,57.28,5,2,IRL,400.96
Resort Hotel,0,68,2017,March,86.2,3,2,GBR,431.0
Resort Hotel,0,9,2015,October,82.0,1,0,PRT,82.0
Resort Hotel,0,166,2016,June,87.6,5,1,ROU,525.5999999999999
Resort Hotel,0,47,2016,February,91.0,5,2,DEU,637.0
Resort Hotel,0,227,2016,September,115.0,4,2,PRT,690.0
Resort Hotel,0,5,2015,July,119.25,2,0,BRA,238.5
Resort Hotel,0,127,2015,August,97.74,3,2,PRT,488.7
Resort Hotel,0,0,2015,September,146.0,1,0,ESP,146.0
Resort Hotel,0,32,2016,November,30.24,5,2,GBR,211.68
Resort Hotel,0,215,2017,August,203.19,4,2,PRT,1219.14
Resort Hotel,0,66,2015,August,134.0,2,2,PRT,536.0
Resort Hotel,0,16,2016,November,48.0,5,2,CHE,336.0
Resort Hotel,0,6,2016,March,40.0,2,0,PRT,80.0
Resort Hotel,0,29,2017,August,164.71,5,2,GBR,1152.97
Resort Hotel,0,0,2016,April,59.0,1,0,PRT,59.0
Resort Hotel,0,7,2015,October,109.0,3,1,PRT,436.0
Resort Hotel,0,3,2016,April,116.0,3,2,IRL,580.0
Resort Hotel,0,40,2016,November,46.8,4,0,ITA,187.2
Resort Hotel,0,285,2016,September,78.0,5,2,IRL,546.0
Resort Hotel,0,233,2017,June,99.0,2,0,CN,198.0
Resort Hotel,0,163,2016,December,86.24,3,2,GBR,431.2
Resort Hotel,0,8,2017,January,53.4,3,0,GBR,160.2
Resort Hotel,0,17,2016,August,0.0,0,0,QAT,0.0
Resort Hotel,0,13,2015,December,25.0,2,2,GBR,100.0
Resort Hotel,0,29,2016,July,179.0,2,0,NLD,358.0
Resort Hotel,0,111,2017,August,148.0,5,2,GBR,1036.0
Resort Hotel,0,155,2016,July,215.0,5,2,GBR,1505.0
Resort Hotel,0,40,2015,August,99.5,0,1,PRT,99.5
Resort Hotel,0,125,2017,June,150.0,3,0,FRA,450.0
Resort Hotel,0,56,2015,July,102.45,6,2,CHE,819.6
Resort Hotel,0,6,2015,October,52.8,1,2,GBR,158.39999999999998
Resort Hotel,0,50,2016,December,38.81,3,0,IRL,116.43
Resort Hotel,0,96,2016,June,116.0,4,0,FRA,464.0
Resort Hotel,0,14,2017,August,228.5,2,2,AUS,914.0
Resort Hotel,0,171,2016,September,168.0,4,1,PRT,840.0
Resort Hotel,0,85,2017,April,142.5,5,2,ESP,997.5
Resort Hotel,0,148,2017,July,92.4,3,2,BEL,462.0
Resort Hotel,0,51,2015,July,101.68,4,0,ESP,406.72
Resort Hotel,0,28,2017,March,0.0,2,0,PRT,0.0
Resort Hotel,0,0,2017,January,44.0,2,0,PRT,88.0
Resort Hotel,0,223,2016,October,66.6,5,2,PRT,466.19999999999993
Resort Hotel,0,28,2016,February,96.0,5,2,NLD,672.0
Resort Hotel,0,1,2017,August,136.8,0,1,AUS,136.8
Resort Hotel,0,138,2016,May,79.2,1,1,PRT,158.4
Resort Hotel,0,12,2015,December,43.0,1,1,GBR,86.0
Resort Hotel,0,29,2017,April,107.0,2,1,FRA,321.0
Resort Hotel,0,25,2016,July,155.1,1,0,USA,155.1
Resort Hotel,0,5,2017,April,45.0,2,0,PRT,90.0
Resort Hotel,0,59,2016,June,171.0,2,0,PRT,342.0
Resort Hotel,0,0,2016,February,75.0,1,0,PRT,75.0
Resort Hotel,0,3,2016,February,0.0,0,0,PRT,0.0
Resort Hotel,0,0,2016,November,43.0,1,0,PRT,43.0
Resort Hotel,0,125,2017,April,42.95,5,2,GBR,300.65000000000003
Resort Hotel,0,29,2016,October,39.0,1,0,PRT,39.0
Resort Hotel,0,76,2017,April,82.0,1,1,ESP,164.0
Resort Hotel,0,17,2015,July,153.0,2,0,GBR,306.0
Resort Hotel,0,219,2017,May,90.1,6,4,GBR,901.0
Resort Hotel,0,2,2016,March,83.0,3,0,PRT,249.0
Resort Hotel,0,34,2017,April,100.0,3,1,GBR,400.0
Resort Hotel,0,61,2017,February,33.11,2,1,PRT,99.33
Resort Hotel,0,65,2015,July,167.5,5,2,GBR,1172.5
Resort Hotel,0,62,2016,October,44.0,5,1,GBR,264.0
Resort Hotel,0,109,2015,August,172.38,5,2,PRT,1206.66
Resort Hotel,0,287,2015,October,44.5,3,1,GBR,178.0
Resort Hotel,0,1,2016,April,56.0,1,0,FRA,56.0
Resort Hotel,0,21,2015,October,42.5,5,2,GBR,297.5
Resort Hotel,0,5,2017,April,108.0,5,2,GBR,756.0
Resort Hotel,0,40,2017,January,55.0,2,1,PRT,165.0
Resort Hotel,0,231,2017,July,147.33,5,2,PRT,1031.3100000000002
Resort Hotel,0,0,2015,September,48.0,2,0,PRT,96.0
Resort Hotel,0,234,2017,April,104.0,5,2,SWE,728.0
Resort Hotel,0,130,2017,June,132.0,2,0,GBR,264.0
Resort Hotel,0,5,2017,May,144.0,4,0,POL,576.0
Resort Hotel,0,174,2015,October,68.43,5,2,DEU,479.0100000000001
Resort Hotel,0,134,2017,August,225.0,5,0,ESP,1125.0
Resort Hotel,0,71,2016,April,89.25,5,2,GBR,624.75
Resort Hotel,0,1,2017,February,80.0,0,1,PRT,80.0
Resort Hotel,0,87,2016,April,72.9,5,2,DNK,510.30000000000007
Resort Hotel,0,5,2017,April,67.24,1,0,PRT,67.24
Resort Hotel,0,33,2015,September,105.5,6,2,GBR,844.0
Resort Hotel,0,0,2017,January,39.0,2,0,PRT,78.0
Resort Hotel,0,143,2015,July,90.95,3,2,ESP,454.75
Resort Hotel,0,93,2016,June,108.0,3,1,IRL,432.0
Resort Hotel,0,1,2016,November,36.96,1,2,GBR,110.88
Resort Hotel,0,0,2015,December,38.0,1,0,PRT,38.0
Resort Hotel,0,214,2017,April,130.0,3,1,GBR,520.0
Resort Hotel,0,108,2015,August,149.0,5,1,PRT,894.0
Resort Hotel,0,55,2015,July,142.86,5,2,PRT,1000.02
Resort Hotel,0,4,2015,October,44.5,1,0,PRT,44.5
Resort Hotel,0,1,2016,February,48.0,0,1,PRT,48.0
Resort Hotel,0,171,2017,April,77.19,6,2,GBR,617.52
Resort Hotel,0,84,2016,August,225.14,5,2,PRT,1575.98
Resort Hotel,0,34,2016,March,52.0,5,2,GBR,364.0
Resort Hotel,0,94,2015,October,77.43,5,2,IRL,542.01
Resort Hotel,0,198,2017,January,0.0,0,1,PRT,0.0
Resort Hotel,0,1,2017,January,30.0,2,0,PRT,60.0
Resort Hotel,0,11,2017,April,117.0,2,2,ESP,468.0
Resort Hotel,0,5,2017,January,39.0,3,1,PRT,156.0
Resort Hotel,0,4,2016,January,49.0,1,0,PRT,49.0
Resort Hotel,0,0,2015,October,35.1,1,0,PRT,35.1
Resort Hotel,0,14,2015,October,78.8,2,1,ESP,236.4
Resort Hotel,0,155,2015,October,36.0,1,0,PRT,36.0
Resort Hotel,0,43,2016,July,155.2,2,0,ESP,310.4
Resort Hotel,0,29,2017,March,38.5,2,0,PRT,77.0
Resort Hotel,0,22,2015,August,186.57,5,2,IRL,1305.99
Resort Hotel,0,65,2017,February,0.0,0,0,PRT,0.0
Resort Hotel,0,3,2017,June,133.33,5,1,LUX,799.98
Resort Hotel,0,0,2017,February,48.0,1,0,PRT,48.0
Resort Hotel,0,256,2017,July,170.6,5,2,PRT,1194.2
Resort Hotel,0,28,2016,October,135.0,1,2,GBR,405.0
Resort Hotel,0,58,2017,January,82.0,3,0,ESP,246.0
Resort Hotel,0,225,2016,June,79.84,5,2,GBR,558.88
Resort Hotel,0,31,2016,February,53.2,2,2,GBR,212.8
Resort Hotel,0,172,2016,April,66.8,5,3,GBR,534.4
Resort Hotel,0,100,2015,December,31.64,4,2,IRL,189.84
Resort Hotel,0,31,2017,August,196.75,3,1,ESP,787.0
Resort Hotel,0,0,2016,September,125.0,1,0,FRA,125.0
Resort Hotel,0,66,2017,June,187.0,2,2,LVA,748.0
Resort Hotel,0,47,2016,October,70.0,2,0,ESP,140.0
Resort Hotel,0,73,2017,January,37.8,4,1,GBR,189.0
Resort Hotel,0,42,2016,October,56.73,1,2,PRT,170.19
Resort Hotel,0,37,2016,March,48.0,4,2,POL,288.0
Resort Hotel,0,2,2016,June,161.1,3,2,CHE,805.5
Resort Hotel,0,10,2016,February,50.0,3,1,PRT,200.0
Resort Hotel,0,101,2016,April,47.0,5,2,NLD,329.0
Resort Hotel,0,56,2016,March,66.0,3,2,DEU,330.0
Resort Hotel,0,182,2016,April,0.0,0,0,PRT,0.0
Resort Hotel,0,223,2016,June,52.83,5,2,GBR,369.81
Resort Hotel,0,0,2017,January,95.0,0,1,PRT,95.0
Resort Hotel,0,17,2016,March,29.0,1,0,PRT,29.0
Resort Hotel,0,13,2015,October,0.0,2,0,PRT,0.0
Resort Hotel,0,23,2016,February,88.0,2,1,PRT,264.0
Resort Hotel,0,253,2016,September,93.5,4,2,NLD,561.0
Resort Hotel,0,4,2015,December,24.0,3,0,PRT,72.0
Resort Hotel,0,59,2015,September,106.31,5,2,IRL,744.1700000000001
Resort Hotel,0,85,2016,April,68.0,1,0,BEL,68.0
Resort Hotel,0,0,2015,December,46.0,2,0,FRA,92.0
Resort Hotel,0,1,2016,December,30.0,1,0,PRT,30.0
Resort Hotel,0,2,2016,December,39.0,1,0,PRT,39.0
Resort Hotel,0,46,2016,November,35.0,5,2,MLT,245.0
Resort Hotel,0,234,2017,June,119.85,5,2,DEU,838.9499999999999
Resort Hotel,0,7,2016,November,27.0,1,0,PRT,27.0
Resort Hotel,0,26,2017,January,54.0,4,1,GBR,270.0
Resort Hotel,0,114,2017,June,111.73,5,2,GBR,782.11
Resort Hotel,0,259,2016,June,99.0,3,1,RUS,396.0
Resort Hotel,0,1,2015,October,0.0,0,0,PRT,0.0
Resort Hotel,0,115,2015,October,56.0,2,2,IRL,224.0
Resort Hotel,0,63,2015,September,117.9,1,0,POL,117.9
Resort Hotel,0,155,2017,July,134.0,3,1,PRT,536.0
Resort Hotel,0,254,2015,September,34.0,2,2,CN,136.0
Resort Hotel,0,0,2016,April,80.0,1,0,GBR,80.0
Resort Hotel,0,49,2016,December,97.2,3,0,ESP,291.6
Resort Hotel,0,211,2017,May,40.95,5,2,GBR,286.65000000000003
Resort Hotel,0,258,2015,September,59.85,2,0,PRT,119.7
Resort Hotel,0,1,2015,October,76.0,0,1,PRT,76.0
Resort Hotel,0,0,2017,June,0.0,1,0,PRT,0.0
Resort Hotel,0,0,2016,February,39.0,1,0,PRT,39.0
Resort Hotel,0,11,2016,February,60.0,2,1,PRT,180.0
Resort Hotel,0,11,2017,February,34.0,2,0,ESP,68.0
Resort Hotel,0,0,2016,January,45.0,1,0,PRT,45.0
Resort Hotel,0,188,2015,July,106.15,5,2,GBR,743.0500000000001
Resort Hotel,0,11,2017,February,80.0,1,0,ESP,80.0
Resort Hotel,0,9,2015,October,80.25,3,1,ESP,321.0
Resort Hotel,0,134,2015,July,84.15,4,0,PRT,336.6
Resort Hotel,0,10,2015,August,216.5,4,0,PRT,866.0
Resort Hotel,0,210,2016,September,50.46,5,2,GBR,353.22
Resort Hotel,0,195,2016,September,121.0,5,4,IRL,1089.0
Resort Hotel,0,85,2017,August,218.6,5,2,ESP,1530.2
Resort Hotel,0,61,2016,May,78.25,2,2,ESP,313.0
Resort Hotel,0,0,2015,September,80.0,0,1,FRA,80.0
Resort Hotel,0,268,2015,September,42.5,5,2,DEU,297.5
Resort Hotel,0,40,2016,October,59.22,3,2,RUS,296.1
Resort Hotel,0,0,2016,February,55.0,3,0,GBR,165.0
Resort Hotel,0,0,2015,November,35.0,3,0,PRT,105.0
Resort Hotel,0,0,2016,October,50.0,2,1,ITA,150.0
Resort Hotel,0,52,2015,August,160.0,5,2,PRT,1120.0
Resort Hotel,0,32,2015,August,154.71,4,2,USA,928.26
Resort Hotel,0,204,2017,April,90.0,2,0,AUT,180.0
Resort Hotel,0,129,2016,August,211.2,5,2,PRT,1478.4
Resort Hotel,0,2,2016,July,176.0,2,1,MAR,528.0
Resort Hotel,0,87,2016,December,55.8,3,0,ZAF,167.39999999999998
Resort Hotel,0,0,2017,April,80.75,1,0,USA,80.75
Resort Hotel,0,29,2015,July,120.6,1,2,ESP,361.8
Resort Hotel,0,130,2016,June,79.85,5,2,GBR,558.9499999999999
Resort Hotel,0,57,2016,June,121.0,2,2,USA,484.0
Resort Hotel,0,10,2016,November,45.0,1,0,PRT,45.0
Resort Hotel,0,8,2016,October,51.04,4,2,PRT,306.24
Resort Hotel,0,36,2015,August,161.26,5,2,ESP,1128.82
Resort Hotel,0,97,2015,August,121.67,4,2,PRT,730.02
Resort Hotel,0,38,2016,February,76.47,1,2,FRA,229.41
Resort Hotel,0,183,2016,April,85.0,1,1,DEU,170.0
Resort Hotel,0,6,2017,July,142.21,2,0,USA,284.42
Resort Hotel,0,3,2016,October,80.0,1,0,PRT,80.0
Resort Hotel,0,13,2016,June,99.0,0,1,ESP,99.0
Resort Hotel,0,0,2015,December,48.0,2,0,ESP,96.0
Resort Hotel,0,226,2017,March,30.24,2,2,GBR,120.96
Resort Hotel,0,287,2015,October,52.5,3,1,GBR,210.0
Resort Hotel,0,107,2016,June,82.0,4,2,IRL,492.0
Resort Hotel,0,211,2016,September,100.0,3,1,NLD,400.0
Resort Hotel,0,196,2016,May,41.75,5,2,PRT,292.25
Resort Hotel,0,185,2016,June,121.5,5,2,SWE,850.5
Resort Hotel,0,44,2016,June,130.5,4,0,GBR,522.0
Resort Hotel,0,166,2016,October,52.71,5,2,IRL,368.97
Resort Hotel,0,0,2016,June,99.0,1,0,PRT,99.0
Resort Hotel,0,19,2017,June,155.0,1,1,USA,310.0
Resort Hotel,0,117,2016,December,30.24,5,2,GBR,211.68
Resort Hotel,0,128,2017,June,171.0,2,0,ESP,342.0
Resort Hotel,0,38,2016,June,57.0,2,1,PRT,171.0
Resort Hotel,0,4,2015,July,134.0,1,0,PRT,134.0
Resort Hotel,0,236,2016,May,66.0,3,0,GBR,198.0
Resort Hotel,0,60,2016,October,100.1,3,2,IRL,500.5
Resort Hotel,0,89,2015,August,176.0,5,0,ESP,880.0
Resort Hotel,0,2,2017,May,151.0,3,2,GBR,755.0
Resort Hotel,0,155,2017,July,143.0,1,0,DEU,143.0
Resort Hotel,0,0,2017,May,65.0,1,0,PRT,65.0
Resort Hotel,0,52,2015,October,64.88,5,2,GBR,454.16
Resort Hotel,0,159,2017,July,151.43,5,2,PRT,1060.01
Resort Hotel,0,193,2015,November,4.0,3,0,NOR,12.0
